document,comment_id,comment,flausch
NDY-208,672,Vielleicht ist's Zimmer von Heiko nicht ordentlich : ? xD,no
NDY-179,3939,ich seit meine Fans lochis ihr singt voll super 👍 👍 👍 👍,yes
NDY-208,8372,Janine May ok würde ich nie hin bekommen 😅 kuck doch mal auf nein YouTube Kanal vorbei . 😉,no
NDY-179,3607,😃 😃 😚,yes
NDY-179,2880,Gettë fotnish,no
NDY-003,214,sind das 2 oder einer ~ . ~ :DD ich finds gut,yes
NDY-208,8080,30 Minuten ! Für schminken .,no
NDY-250,183,"Im Winter meinen karierten Flanell-Schlafanzug :D Leicht peinlich , aber unglaublich warm und bequem :)",no
NDY-247,770,Du hast dich zu 100 % verbessert ! März 2013 ( :,yes
NDY-208,1313,40 Minuten brauche ich im bad,no
NDY-179,733,Au revoi,no
NDY-179,2923,Ich liebe es krass,yes
NDY-186,5109,Ihr *,no
NDY-186,3744,"Wer sagt , dass es lustig sein soll ?",no
NDY-246,82,schaut doch garnet so schlecht aus oder ;DDD,yes
NDY-208,3413,Ich brauche 1Stunde im Bad wenn ich mich beeile,no
NDY-186,3451,Cool ja schaf . macht doch mal aufnehmen wie ihr schaft .,yes
NDY-208,7451,ich brauch 5 min im Bad 😂 😂 😂,no
NDY-186,1247,+ Tim Sonnenburg selbe,no
NDY-250,1087,iich will auch welcheeeeeeeeeeeeee,no
NDY-208,188,Alpha Kevin Hahah Alpha Kevin du hier ? xD,no
NDY-250,2387,top und strumpfhose :D,no
NDY-252,378,seeehr tolles Video daaruum !!!! * ____________ *,yes
NDY-208,2084,Sophie Pangerl was ist mit euch ??,no
NDY-208,7688,"Ich brauche , 20 30 Minuten im Bad",no
NDY-003,2160,sowas nennt man ' nicht singen können ' - . -,no
NDY-186,4266,"Oder , , You Lips are Moven",no
NDY-179,1912,Bushido 5sterne :D,no
NDY-250,610,pyjama hangout !!!!!!!!!!!,no
NDY-247,25,"Ich mach Dich glücklich - aboniert ! :D Super sympathischer Junge , schaut man sich gern' an . :)",yes
NDY-208,11811,Was ist das für ein Mädchen,no
NDY-208,533,Lochis ihr seid so toll und ich brauch eine stunde 😍 😍 ❤ ❤ ❤ im bad,yes
NDY-186,6331,ihr seid zwar sehr geil und cool lustig und so aber irgendwie habt ihr die lieder von anderen weg genommen also die musik oder habt ihr diese leute gefragt ob ihr das dürft oder dürft ihr das einfach so,yes
NDY-186,1244,ja diese Parodie ist der waaaansinn,yes
NDY-020,471,"Luna , ich weiß nicht wie du es schaffst mich immer wieder zu berühren . Du bist ein Mensch der es schafft das ich mich bei seinen Videos geborgen fühle . Du hast Recht . Liebe bedeutet Schwäche . Ich bin jemand der kaum Gefühle zeigt und niemand weiß wie es mir wircklich geht . Den anderen kann ich immer etwas vorlügen und manchmal glaube ich mir sogar schon selbst . Aber tief in mir drin da kann ich mir nichts vorlügen . Als Beispiel mal eine jetzige Situation : Ich bin in einen Jungen verknallt aber er denkt ich mag ihn nicht . Warum ? Weil ich ihm diesen Eindruck vermittelt habe . Wie ? In dem ich keine Gefühle gezeigt habe . Äußerlich bin ich ein ganz normales Mädchen , innerlich hat mich diese Welt in der ich lebe zerstört .",yes
NDY-208,5525,Ich hab so + - 1 Stunde 😂,no
NDY-208,1205,"Ist es komisch , dass meine morgen Routine fast so wie Heiko's ist ?",no
NDY-208,1241,Ich brauch 5. Min,no
NDY-186,5678,best parodie,yes
NDY-208,1778,oh man mir ist gerade was aufgefallen ich bin genau sowie Heiko am morgen 😂 😂,no
NDY-003,1079,eben .. google übersetzer übersetzt voll falsch ;D,no
NDY-186,1382,echt mega Video geworden . es hört sich manchmal an als würdet ihr bald in den stimmenbruch kommen :D nicht bös gemeint,yes
NDY-186,244,Richtig geil geworden könnt ihr mal eine Parodie von Namika Lieblings Mensch machen,yes
NDY-186,1553,Luca :D kannst du mal happy wheels spielen ?,no
NDY-208,7433,10 Minuten,no
NDY-003,1270,"Jaa , okay , aber müssen die den sowas nachmachen :D ?",no
NDY-208,11196,Stunde,no
NDY-186,3762,cooles lied ubd das lied passt voll zu mir xxd,yes
NDY-250,2155,Ich schlaf mit Schlafanzug und T-Shirt ... Und im Sommer wenn es wirklich arg heiß ist nackt :-P,no
NDY-179,2077,Hals Maul alter du fuckst ab man dielochis sind eh die besten also fuck mich nicht ab,no
NDY-208,6351,yaaay schubladen 😇,no
NDY-208,2761,"Ich bin eigentlich wie Jungs nur Bei Klamotten nicht , ich find morgens nie was zum anziehen",no
NDY-186,6561,roman ist súß,yes
NDY-274,148,"meeeeeeine güte , lasst sie doch lesen was sie will - . -",no
NDY-020,250,Sehr schönes Video hat mir sehr gefallen ♥ ♥,yes
NDY-003,2238,"Du nix gut Deutsch ? Sinngemäß ist es richtig meiner Meinung nach besser übersetzt , du Lappen .",no
NDY-208,3084,ich brache gerade mal 5 Minuten im Bad ☺,no
NDY-208,2901,Welches Mädchen gibt sich morgens so viel Mühe um gut auszusehen ? Dann schlaf ich lieber ein bisschen länger und geh ungeschminkt 🙄 😂,no
NDY-186,5799,du bist scheiße wie immer,no
NDY-250,738,ich schlafe immer mit boxershorts und ganz großen T-Shirts * o * 333,no
NDY-186,846,coole song Parodie,yes
NDY-208,5980,Wie heißt das Lied bei ca. 1:25 ?,no
NDY-208,10610,Nee,no
NDY-208,6062,5 m,no
NDY-208,11218,Ich brauche vllt. So 30 min .,no
NDY-179,721,Haha und wie gefällt euch unsere neue Parodie ?,no
NDY-208,6198,Mein Bruder braucht morgens länger im Bad als ich 😂,no
NDY-186,108,Halt einfach dein Maul .,no
NDY-020,1493,Es geht ja auch nicht um den Gesang 😉,no
NDY-186,4699,Geil ;-),yes
NDY-250,1151,ist das der 3 phasen lidschrich ?,no
NDY-186,3160,a,no
NDY-208,1114,Lightfire ja weil die lochis zsm geschrieben werden,no
NDY-208,11354,5bis 10 minuten,no
NDY-208,3824,Ich frühstücke manchmal garnicht weil ich keine Zeit habe 😅,no
NDY-208,10752,Ich brauche drei bis vier Minuten im Bad,no
NDY-179,355,ihr seid voll cool und das Lied ist auch cool,yes
NDY-208,7096,Video Passt100 % ZuMir 😂 Und Wie Macht Man Jetzt Ein Leerzeichen ?,no
NDY-250,1167,lustige Szene mit deinen Nachthemden :) ich hab mich kaputt gelacht ....,yes
NDY-208,9921,SSSKKRRRRAAAAAAAAA,no
NDY-208,9613,alle bin eigentlich ein junge hä weil ich bin morgens zu nix Zugebrauchen und soooo faul,no
NDY-179,176,Geilste Parodie EVER !!!,yes
NDY-208,6014,Anais Berdat Ne ich komme immer sofort aus dem Bett 😂 aber am Wochenende brauche ich dafür umso länger 😂,no
NDY-020,729,Hast du mit dima schluss gemacht,no
NDY-186,218,geile Parodie euch stehen Augenringe hehe ne spass,yes
NDY-003,1997,Ich sag einfach nur !!!! AUTOTUNE FTW !!! Sonst hätte ich jetzt Ohrenkrebs !!! ^_^,no
NDY-208,9684,10 min brauche ich,no
NDY-208,3971,wieso hat Heiko eine Brille ?,no
NDY-179,5034,ich liebe euch,yes
NDY-020,119,Cool,yes
NDY-186,3526,Cool,yes
NDY-208,4973,ich brauche 24 Stunden im Bad 😅 😅,no
NDY-208,374,also ich braue in Bad 10 minuten,no
NDY-208,9225,Wart ihr wirklich bei Spotlight weil ich habe die 2. Staffel angeguckt gestern wo ich mich schon sehr lange gefreut habe und da wart ihr dabei,no
NDY-252,437,Soooo ein tolles Video !,yes
NDY-208,7903,Taschentücher ... AHAAAAAA Erwischt !,no
NDY-179,4443,i love you,no
NDY-003,3164,irgendwie er ist süüs ich glaube jeder liebt roman,yes
NDY-020,516,Wow Luna Das Video = Wunderschön Du = Wunderschön ♥ ♥ ♥ selly,yes
NDY-208,4817,pizza Let's play ja bei mir eigentlich auch,no
NDY-208,110,Kev Music habe dich abonniert,no
NDY-208,5896,Ich ess gatnichts zum Frühstück,no
NDY-247,1552,"er freut sich fur 25 abonnenten , wie dankbar ..",no
NDY-208,3543,Bin junge brauche 10 min 3 min Zähne putzen 4 min 2 min harre machen 1 min deo nehmen etc,no
NDY-208,7748,Ich brauche im Bad 2Stunden,no
NDY-208,12353,20 Minuten brauche ich schon,no
NDY-208,6665,Mirko Blagojevic Wenn du neun bist dann solltest du dir nicht so etwas reinziehen ...,no
NDY-020,690,Sehr geiles video ! Gefällt mir richtig richtig gut ❤️,yes
NDY-208,4774,Jojo 1111 höchstens 5 was ?,no
NDY-208,32,llliiieebbbe eeuuuucchhhhh ❤ ❤ ❤,yes
NDY-208,1461,Die Eine ich brauche für meine haare öfter eine halbe stunde,no
NDY-179,2321,Shaket of,no
NDY-208,10683,10 min 😇,no
NDY-208,1238,Wie groß ist Heiko ? ( 1 like = 1 cm ),no
NDY-252,81,super video 3 tolle idee 3,yes
NDY-186,3766,Waaaaahrscheinlich haben die beiden Vaginalknechte nix besseres zu tun als zu Geburtstagen von 7 jährigen zu gehen die KEVIN heißen ...,no
NDY-208,3648,Halbe Stunde brauche ich im Bad,no
NDY-179,4773,Sweete Cupcake alta ich dachte es auch aber ein Lade Kabel wtf,no
NDY-179,5149,Mach doch mal einen Community Song über Katzen oder Tiere,no
NDY-186,6446,bei mir ist es auch so aber das Lied is geil geworden 😍 😘,yes
NDY-186,2018,♥ ♡ ♡ ♡ ♡ ♥ ♡ ♡ ♡ ♥ ♥ ♡ ♡ ♥ ♥ ♡ ♡,yes
NDY-250,2018,Riesen Tipp : funzee.de Eine witzige und skuriele Auswahl an Erwachsenenstrampler .....,no
NDY-186,5379,Ich gebe euch immer eib daumen hoch !!,yes
NDY-020,913,omg !! richtig krassen video ich hatte so Gänsehaut als du angefangen hast zu wein ! mach weiter so,yes
NDY-186,1426,#snapchatarmy @heikolochmann @celinekail,no
NDY-247,1465,ich,no
NDY-003,1943,Im nächsten Video solltest du nicht so schreien ;),no
NDY-179,448,Ihr *,no
NDY-208,5403,1/2 Stunde,no
NDY-208,3922,ich brauche morgens ca. 20 min . im Bad,no
NDY-208,7557,"Im Bad : 2 min Zähne putzen , Pinkel 😂 😂 😂 fertig XD 😂 😂 😂",no
NDY-186,6623,Das ist mein Ebenbild 😂,no
NDY-020,754,Luna du bringst mich zum weinen :( Du hast mich mit diesem Video komplett berührt ♡,yes
NDY-208,1292,Lennox ich wollte doch garniert das du mich abonnierst,no
NDY-250,1699,Es gibt welche von der Marke onepiece :),no
NDY-208,10955,Jungs einfach voll uninteressiert am Leben 😂 😂 😂 Und ich brauch immer 10 min im Bad,no
NDY-208,9014,redet ihr mit Teenagern oder mit kleinen Kindern ? weil meine Morgenroutine sieht nicht so aus,no
NDY-247,681,"ne Rose mitzubringen ist ja schrecklich , irgendwie auch peinlich , , ,",no
NDY-208,1681,10 min,no
NDY-186,6954,Ich halt _ deine Mum tut mir leid das sie das Hoeren musste 😭,no
NDY-186,7597,OMG DA IST FABIAN VON GRISCHISTUDIO !!!! 😍 😍 💖 😘 💖 😘 💖 😍 😘 💖 😍 😍 💖 😘 😍 💖 😍 😍 💖,yes
NDY-179,3997,möchte kein klugscheisser sei aber es heist der Computer,no
NDY-003,745,Oh ihr hattet schonmal bessere Songs aber mann ich will nicht das schon wieder ein Kind Depresiv wird und am nächsten Baum hängt oder nen Amoklauf macht deswegen verkneif ich mir jede aussage xD,no
NDY-208,8632,Brauche 15 Minuten ...,no
NDY-208,5953,1stunde,no
NDY-208,909,Sophie Lochmann Stell ihn einfach in die andere Ecke des Zimmers - mach ich auch immer xD,no
NDY-208,11570,Ich bin ein Mädchen und brauche 15 Min . Um genau fertig zu sein und auch 5 Min um zu frühstücken 😍 😊 Mehr Videos bitte 😍 👍 👍,yes
NDY-208,9867,Ich brauche 5 minuten,no
NDY-003,2163,es muss auch loser geben :D,no
NDY-003,3427,"Es gibt immer eine wörtliche übersetzung , aber in dem Lied ist das gemeint , was die beiden übersetzt haben ... es gibt nunmal so etwas wie umgangssprache :D aber mach dir nichts draus ... denk einfach das nächste mal nach , bevor du auf schlau tust :) sollte nicht beleidigend wirken ... ok naja doch eigentlich schon etwas :'D",no
NDY-285,152,Tolle Aktion ! ♡,yes
NDY-250,2595,Du siehst mega hübsch aus in dem Video !,yes
NDY-186,793,cool,yes
NDY-208,6078,1. Stunde,no
NDY-020,985,"wow , Luna ! Du inspirierst mich jedes mal ! 3 schon allein weil du auch selbst singst ( ich singe selbst auch und das online zu stellen ist jedes mal eine Überwindung für mich ) und ich find dich einfach klasse ! mach weiter so !! und the ♡ wants what it wants - exactly !!! big thumbs up",yes
NDY-003,2190,Ihr seit voll gut ;),yes
NDY-003,358,wie süüüß ( : ihr könnt echt gut singen ;),yes
NDY-208,1570,elii 859 ist bei mir auch so ich dusche immer am Abend weil ich das morgens sonst nicht schaffen würde und ich Schminke mich auch nicht,no
NDY-186,2255,#SnapchatArmy @heikolochmann @yenna_schoki2 💘,no
NDY-208,11412,5 - 6 min Brauch ich im Bad Zähneputzen Haare kämmen anziehen vertig 😂,no
NDY-020,151,Wow du hast echt eine wirklich tolle ausstrahlung von der man fast gänsehaut bekommt .. :) bin übrigens froh das heute ein video gekommen ist macht einen rihtig glücklich,yes
NDY-285,127,Wie kann man so etwas disliken ( an die 18 leute ) ? Hat euch die Schrift nicht gefallen ? ... lappen :(,no
NDY-179,1349,"+ Andrej nein , das meine ich nicht ! ich meine nur , dass das die beliebtesten themen für parodien sind und dass andere sachen nicht so viele klicks geben",no
NDY-250,1575,haha is das geil :D,yes
NDY-208,6959,5 - 8 Minuten,no
NDY-208,7148,cool,yes
NDY-020,592,"Dieses Video ist dir mal wieder so gut gelungen , es sagt so viel aus und ist so inspirierend . Ich liebe deine Videos und deine Art dich auszudrücken 💜",yes
NDY-208,5623,Sophia Lochinator too,no
NDY-247,966,"oh ist das süß !! Ich schau grad von allen You Tubern , die ich abonniert habe , die ersten Videos an :D es ist der hammer Du hast dich so verändert in der Zeit ! Ich LIEBE Deine Videos !! n :))",yes
NDY-208,4027,1 m,no
NDY-208,11556,bigna huonder 😂 😂 😂 😂 😂,no
NDY-020,537,Ja Versteht den Sinn des Videos nicht ;),no
NDY-003,1249,habn die wahrscheinlich vonn google uebersetzer :D,no
NDY-003,3426,Nur als kleine anmerkung wnen mann einen song auf deutsch setzten will sollte mann der englischen sprache mächtig sein und dei korekkte übersetztung nehmen den es heist mein herz setzt einen schlag aus und nicht spielt verrückt liebe grüße einer der aus wales kommt p. s. ja ich weis hab rechtschreib fehler und wisst ihr noch was die gibts sogar gratis mit einem nervt mich damit nicht,no
NDY-003,342,ihr seid hässlich .,no
NDY-208,7090,1:47 der spuckt ja wie ein Wasserfall 😂 😂 👌🏼,no
NDY-003,3442,sooooo süß Julia,yes
NDY-250,1759,"ooohh , ich hätte auch gerne einen Einteiler 3",no
NDY-208,5895,Im Bad brauche ich 10 - 20 Minuten,no
NDY-208,5305,Ich brauche vielleicht 5 Minuten in Bad,no
NDY-186,1350,#SnapchatArmy @heikolochmann @kleinekorte007,no
NDY-020,976,"Du kleine Philosophin 3 fand das Video super es ist nicht einfach ein Video sondern es steckt eine Botschaft dahinter , welche mir persönlich sehr gefällt ! Was mir besonders an dir , im Vergleich zu anderen youtubern , aufgefallen ist , das du nicht nur Videos über Schminke bringst . Ich finde dein verhalten im allgemeinen und wie du dich ausdrückst spiegelt auch irgend wie deine Intelligenz und deine Art und Weise wie du die Welt betrachtest wieder ! Danke dafür !",yes
NDY-208,11437,Im Bad brauche ich 1 h und 30 Minuten ungefähr,no
NDY-208,744,"Also ich brauch jeden Tag 40 min . insgesamt ( anziehen , schminken und sozial medias durchschauen ) und esse morgends gar nichts . Aber die Lieber die mein Wecker spielt sind Lieblingslied und Ab gehts und zur Schule hin natürlich das komplette Album #zwilling im bus hören , wie es sich als Lochinator gehört , und versuchen nicht laut mit zu singen oder zu summen .",yes
NDY-179,3046,"Das die meisten Kommentare hier Kommentare von Hatern sind , hat wohl damit zu tun , dass der Großteil der Community noch nicht schreiben kann ;D",no
NDY-208,5041,Brauche ca 1 Std um Bad bin auch Junge,no
NDY-208,5186,also ich bin ein mädchen und brauche 5 min . im Bad,no
NDY-250,2902,http://www.amazon.de/Damen-Schlafanzug-Einteiler-aus-Jersey-Isle-Muster/dp/B00F62JA30/ref=sr_1_2?s=apparel ie =U TF8 qid = 1384204085 sr = 1 - 2 keywords = einteiler + schlafanzug + erwachsene,no
NDY-186,86,Super,yes
NDY-186,5945,+ PS killer Wie alt bist du ? 40 ? Pedo incoming ! xD,no
NDY-208,10820,Wenn er pissen geht ist es 5:30 dann steht da 10 min später dann als er das nächste mal auf die Uhr guckt ist es 5:37 also stimmt das Mt 10 min später nicht,no
NDY-250,1179,ich liebe diese fleece hosen total * - * und dann halt einfach ein top aber diese hosen sind überragend ;) ich hab eine pinke mit sternen und eine meeeeggaweiche von primark in weiß mit herzchen ( voll winterlich ) :D,no
NDY-208,5605,Ich Frühstücke nur Samstags und Sontags unter der Woche nie,no
NDY-020,1060,Unglaublich schön <b> - </b> dieses Video brachte mich wirklich zum nachdenken .. ! Weiter so ❤,yes
NDY-208,11197,Ich brauche im Bad 1 Stunde 👄 💕,yes
NDY-247,1017,"Was labert ihr alle von wegen er wäre überheblich oder arrogant oder sonst noch was geworden ? Abgesehen vom ausssehen und der bildqualität hat er sich finde ich kaum verändert . klar er ist selbstbewusster geworden aber hey , wer würde das nicht mit mitlerweile 900.000 abonnenten ? Klar hat jeder ein recht auf meinungsfreiheit au jeden Fall und unter jedem Video steht schreibt eure meinung oder feedback oder oder oder . Aber ich meine ganz ehrlich .. würden euch die paar 1000 negativ kommentare auch nur ein stück jucken wenn ihr 900000 leute da draußen habt die euch städig sagen wie toll ihr seit und wie gut ihr das macht ? Meine rechtschreibung ist mir grade ziemlich egal aber ich finde auf jedenfall das Sami ein Mensch ist , von dem andere Youtuber noch viel lernen können was nähe zu Fans und bodenständigkeit angeht . Warum sagt ihr , er sei arrogant ? klar er kommt viel in der welt rum , trifft stars und hat einfach ein sau geiles leben . Wirklich . Aber wer zB. seine follow me arrounds gesehen hat , der sieht , das der bis zum hals in Arbeit steckt . Und sich dann nach einem komplett vollgeplanten tag noch hinzusetzen und für seine fans videos zu drehen und zu schneiden verdient meiner meinung nach riesen Respekt . :)",yes
NDY-003,1900,omg wie scheiße,no
NDY-247,240,Studier OM in Furtwangen da lernst du jede Menge über Ton- und Lichttechnik :),no
NDY-186,3655,ich hab ein Daumen hoch gemacht,yes
NDY-250,2023,"schau mal bei american apperal , da gibts Einteiler ... im onlinestore ... oder den laden gibts auch Hackischer und am Zoo irgendwo ....",no
NDY-186,4184,Cool,yes
NDY-186,341,was soll dieses Schreiben mit diesem Abstand ?,no
NDY-186,4286,Ist Mayonnaise auch ein Instrument ?,no
NDY-003,2677,bäh,no
NDY-247,793,wie süüüüß,yes
NDY-208,9973,Im Bad brauche ich saufe länger als Mädchen aber mit schminken keine chance,no
NDY-208,573,ich brauche 1stunde oder länger,no
NDY-250,764,ich trage einen dunkelroten PJ mit Snoopy-Weihnachtsmuster . ich hatte früher auch so einen Einteiler . ich habe ihn geliebt :) Es gibt ne extra Seite für : funzee.de,no
NDY-252,367,"super video wie immer :) heilerde ist immer gut , benutze ich auch oft ! die heilerde mit honig zu mischen muss ich mal austesten :D",yes
NDY-003,3391,Boar ihr konntet früher soooo scheisse schlecht singen :),no
NDY-208,5307,10 Minuten,no
NDY-208,5298,39 min,no
NDY-208,7151,D,no
NDY-186,3230,👍 👍 👍 😂 😂 😂 👍 👍 ❤ ❤,yes
NDY-250,1362,"also ich bin erst kürzlich 17 geworden und überlege mir auch zurzeit einen schönen schlafanzug zu kaufen , diese einteiler find ich jetzt nichso toll , aber einen mit schonem motiv und ner langen kuschligen hose würd ich schon gern haben :) zuzeit schlaf ich mit nem zu großen obertei und kurzen hosen ;)",no
