id;description;DBO
1012576412114115;Hey Lars, was ist denn mit der rituellen Beschneidung? Wäre das nicht eine zusätzliche Geschäftsidee? Astscheeren bekommst du mitlerweile überall!!!;nothing
1096297810408641;"The so called ""Gutmenschen""";nothing
882682061770218;... Vor allem junge Männer sind in den vergangenen Monaten in das Asylbewerberheim nach Plauen gekommen ... Wo ist der Rest der Familie?;nothing
985460931492330;Sicher könnten immer mehr sein und das wirds auch. Aber niemals warens nur 5000 wie manche schreiben, die Bilder sagen eindeutig was andres, nämlich viel mehr!!!;nothing
1012244788813944;???;nothing
982712221767201;nur ein vorgeschmack was sein könnte wenn wir sie alle rein lassen würden...;nothing
1096067083765047;"Traumatiesierte "" Flüchtlinge "" ...am Ars.....";nothing
991251760913247;Sind ja bald mehr wie Flüchtlinge. :-);nothing
1391549826077184000;@rajenlimbu1 @emilykschrader İsrail respektiert alle menschen nicht die keine juden sind  sie sind fanatiker und denken nicht normal  der israil ein teror stadt  . Das muss man endlich sehen;nothing
977073448997745;"Ich verstehe bald gar nichts mehr .. Obwohl die ""Flüchtlinge"" in den östlichen Ländern ""menschenunwürdig"" behandelt werden, sollen sie in diese Länder ? Die bleiben doch sowieso nicht dort, s. Ungarn. Sie bestimmen doch inzwischen selbst, wo sie hin wollen, da braucht sich die Politik nicht den Kopf über ""Quoten"" zu zerbrechen.";criticism
855054494532975;wird ein fail .. wie immer;nothing
1111610172210738;Die sind aber sehr rare Erscheinungen mittlerweile ??????????;nothing
1012236338814789;??;nothing
985682041470219;BRAVO DRESDEN.;nothing
961110733927350;https://www.facebook.com/tagesschau/videos/10153481224744407/;nothing
1012425578795865;du solltest besser aufpassen. [@IND] Baden;nothing
1386965249597874176;@karlheinz_e AfD  würgt   Spuckendes Gesicht Spuckendes Gesicht  AfD  würgt - genau, würgen sollte man die! Bis sie blau anlaufen, und der doctor kommt...;nothing
1066286640076425;Gerhard Koller Fakt ist ,unsere Allgemeinbildung kann sich sehen lassen. So viele Analphabeten wie es im Westen gibt, gab es bei uns nie! Und wenn waren es geistig Behinderte.;nothing
1012422295462860;"Sollen wir denn wirklich das ""doitsche Folk"" so kampflos aufgeben  Anja Jentzsch? ??????";nothing
977251055646651;https://video-vie1-1.xx.fbcdn.net/hvideo-xft1/v/t43.1792-2/11813711_890999494317008_1589836718_n.mp4?efg=eyJxZSI6InZpZGVvX3ByZWZlcnJlZF90YWdzXzIwMTUwMTIxLDIwMTUwMTAxIiwicmxyIjoxNTAwLCJybGEiOjQwOTZ9&rl=1500&vabr=408&oh=6dee3be7ac90b9dfea2cce99e5cb1dd2&oe=55ECBDF9;nothing
1389674141456994304;@apx1213fx @KreuzAcht Die realitätsflüchtende Lügnerin und der kleine, braune Anstreicher, der schon immer mal einen 7er BMW auf Kosten anderer fahren wollte.  🇩🇪  entlarvt die AfD-Politbonzen  #AfDrausausdenParlamenten https://t.co/cvQ37xDyBI;nothing
1134249383280150;"Gute idee, Merkel! Lern ruhig mal einen kennen! Fahr einfach nachts ein paar mal OHNE Security durch Berlin Neukölln. ...geh doch einfach mal nachts alleine über den Platz am Kottbusser Tor! Da lernst du gleich Dutzende deiner Kulturbereicherer kennen! !! Oder...oder noch besser : Lade einfach mal ein paar zu dir nach Hause ein! Schenke denen eine wohnung ! Verzichte auf ein Großteil deines Geldes und saniere damit die Wohnung....
Schau dir an, was sie mit gesendeten Lebensmitteln machen und frage sie, was sie von schwulen , lesben und Christen halten. ...
Merkel. ...du bist das LETZTE! Du hast keine Ahnung, bist von deiner utopischen Idee total verblendet ...
Und völlig Realitätsfremd! Es ist ja SO leicht da oben auf dem Tron zu sitzen, wo man genug Kohle hat und in Sicherheit ist....da lebt sich's ganz gut, was? Bleib von mir aus gerne da....aber halt die Klappe und hör auf so zu tun als hättest du IRGEND EINE AHNUNG von dem was in Deutschland so passiert!!!! Ich spucke auf dich,  Angie!";criticism
1056567114381711;Da wird nichts durchgestrichen oder gekennzeichnet!Der  Stimmzettel gilt dann als ungültig!Es werden bei den Landtagswahlen 2 Stimmen abgegeben.Die erste Stimme für den Wahlkreisabgeordneten einer Partei (Wahlkreisstimme) und die zweite Stimme für eine Partei (Landesstimme).Also insgesamt zwei Kreuze! Nur dann ist der Stimmzettel gültig!;nothing
861976650507426;"Andere Frage: Wieso muss das Orga- Team sich den da hinstellen?
Wieso bleiben die Namen nicht einfach geheim?
Braucht ihr NAMEN, oder geht es euch um die Bewegung???";nothing
1012950365410053;Was ist da los?;nothing
861966493841775;Er hat gar nicht so unrecht der Gute!;nothing
991266997578390;...von Deppen!;nothing
861981633840261;Es gibt ein offizielles Positionspapier, am besten googeln :);nothing
1063638757007880;Aber in den alten Bundesländern können die Schüler ihren Namen tanzen und mit Teddys winken.;nothing
1010187285686361;"Man kann es ja mal versuchen- bei Russland gings ja auch. Unsere Politik spricht lieber von"" difusen Ängsten besorgter Bürger"". Das es nichts mit dem Islam zu tun hat, sollten wir auch glauben. Das die Terroristen nicht über die Balkanroute kommen,ist vielleicht ja mal noch glaubhaft. In dem Asylchaos, wo noch nicht mal die Regierung weiß, wieviel Leute in unser Land kommen, schwimmen die  Terroristen mühlos mit."" Die Sicherheitslage in Berlin ist stabil."" Zitat Müller Bürgermeister von Berlin. Was für eine hohle Phrase- die haben keinen Plan.";criticism
1112007162171039;Ach liebe ossis. Selbat Spass könnt ihr nicht verstehen. Deshalb seid ihr auch alle so verbittert;nothing
960888890616201;diese sogenannten Flüchtlinge sind so dreisst,sowas ist nicht mehr zu toppen....danke für soviel facharbeiter!!!!!!!!!!!!!!!!!!!!!!!!!;nothing
1063227970382292;"Bedauerliches Einzelfällchen®... 

...diesmal wieder Mord/Tötungsdelikt.

Ich würde wetten, dass dieser Mord auch unter fremdenfeindlich abgelegt wird in der Statistik... ??

#StabFugeesNotWelcome #RapefugeesNotWelcome #KrimigrantenRaus #AsylbetrügerRaus #GlücksritterZurückverschiffen #SchengenAussetzen #GrenzenDicht #PEGIDA #MontagIstPegidaTag 

http://www.rosenheim24.de/bayern/dorfen-streit-zwischen-somalier-senegalesen-endet-toedlicher-messer-attacke-6142692.html";criticism
1134125953292493;Ich hoffe die tanzen bald alle ab...;nothing
945877285450695;Ich weiß Kathrin, ich mag nicht wenn man einer Frau gegenüber so primitiv - herablassend und beleidigend ist!;nothing
1105451409493281;Oh Dresden wird auch Bunt!;nothing
1055097247862031;https://youtu.be/_ywDfrX9Sww;nothing
1012;Hut ab an die Politiker in österreich Unsere wind swe letzte rotz!!! Hängt merkel und spahn !!!;agitation
1010179929020430;Christine Spielmann Multikulti haut nicht hin, da sich durch ihr Parallelgesellschaften bilden (sehen wir heute). War ein irrglaube :-(.;nothing
874470262591398;Walter Kirzi ,tut mir leid das ich Ansprüche an die Orga setzte. Du bist wohl einer der Spasten die nicht verstehen. Dass grade vor 17 minuten der Eintrag noch viele Rechtschreibfehler bzw Tippfehler hatte. Ich habe das bemängelt.  Schlimm wie kann ich nur.;nothing
1010318749006548;"""... einige der Wenigen...""  ---> so muss das: ""...eine der wenigen...""  Nur mal so am Rande. Desweiteren finde ich nicht, dass sie ""einfach super"" ist. Ich nehme mal an du hast dir ihre gestrige Rede auf der PEGIDA - Demo angehört. Wenn ja, dann frage ich mich wie du zu einen solchen Schluss kommst. Wieder einmal hat sie nichts besseres zu tun als alle Muslime über einen Kamm zu scheren und zu behaupten, dass der Islam keine friedliche Religion ist, das nennt man auch Volksverhetzung. Das kannst du auch hier nach lesen: http://dejure.org/gesetze/StGB/130.html   Zurecht wird gegen sie wegen Volksverhetzung und Verleumdung ermittelt. Diese ""Anti-Alles-Frau"" ist einfach nur peinlich.";nothing
1064113860293703;so lang hier in sachsen keine islamgelehrten praktizieren wird sachsen natürlich ganz oben sein im bildungsniveau.;nothing
1001;@User Und??? Trotzdem gibt es noch viele bekloppte und glauben den ganzen scheiss!!!!! Alle aber auch alle am 29.8. Nach Berlin und Regierung stürzen!!!!! Vorallem was hier gerade abgeht mit unseren Kindern und diesem verdammten Markenschutz !!!!! Ihr müsst doch langsam mal alle merken, dass wir nur noch von hinten bis vorn verarscht werden !!!;subversive
1043670185671404;RICHTIG !!! religion is not Jesus,religion is only human.;nothing
855049811200110;Isso oder?! ??;nothing
1134073023297786;Nein Danke!!!!!;nothing
882780208427070;was ist ein Deutscher, jemand mit einem Pass welcher ein Adler ziert, aber offen sagt Deutschland ist Sche.......... und er sich wünscht, dass die Grenze von Frankreich die Elbe ist und auf der anderen Uferseite beginnt Polen, oder jemand welcher hier geboren ist und sich zur deutschen Nation bekennt und sich wagt, offen zu sagen, ja ich bin stolz ein Deutscher zu sein.;nothing
1065846350120454;Nicht wählen ist das ungünstigste, wenn man Widerstand gegen die Altpartein leisten will, da der Grundbetrag, von welchem die Prozente jeder Partei berechnet werden sich nicht an den Stimmen der möglichen Wahlberechtigten orientiert, sondern an der Menge der tatsächlich abgegebenen Stimmen. Da hilft nur die Methode, wie über mir genannt, wenn man davon ausgeht, dass die Wahl nicht getürkt wird . . .;nothing
960891413949282;"Was ist den nun mit der Islamisierung des Abendlandes?
Hab ich was verpasst?
Gab es einen Feindbildwechsel?

Mann, auf nichts ist heutzutage Verlass...";nothing
982875005084256;Diese Refugium welcome Mädels werden sich umschauen wenn sie gezwungen werden andere Pforten für die zu öffnen.....;nothing
876259739079117;Mäßigen Sie Ihre Wortwahl!;nothing
876245812413843;ohne worte;nothing
1035100616528361;Spitze!;nothing
935265449845212;Schade dass der Vogel dabei nicht erschossen wurde.;nothing
876431725728585;"""Die Zeit"" war und ist schon immer ein linksgerichtetes Propagandablatt - es kommt der ""Lügenpresse"" gleich.";nothing
882930078412083;Ich wohne in einem kleinen Dorf. Direkt neben uns sind im Oktober vorigen Jahres 5 Asylanten eingezogen. Natürlich nur junge Männer und keine Frau.Und die wohnen nicht in einer Wohnung sondern in einem 1 Familien Haus. Auch das Oelauto kam, dass sie ja nicht kalt kriegen, telefonieren natürlich mit Smartphone. Du ackerst dir einen ab und bekommst einen Tritt in den aller wertesten.Da platzt mir echt der Kragen.Niemand in unserer Nachbarschaft wurde gefragt,ob wir das so wollen.Sagst du was bist du Rechts. Aber das hat nichts damit zu tun.Soll man sich denn alles gefallen lassen?;nothing
1010732798965143;Bundesliga ? Für euch im Tal der Ahnungslosen höchstens dritte Liga :-);nothing
1391739132611805184;@besch901 @Porsche Diskrminalisirung Gegen Menschenhändler Ist Ein Muss Deutscher dummshit NaZi bulle;nothing
982663545105402;Sind das etwa die neuen Fachkräfte für uns, wer hindert unsere Fachkräfte bei der Anreise :-);nothing
882710495100708;Kein Verlust!;nothing
855204047851353;Selber schuld... dann sollte man an Wahlen teilnehmen und nicht hinterher meckern.;nothing
1389488922502340608;"@Luisamneubauer @rosadomm_ Im Namen""Kampf gegen Rechts"" mit 1,1 Milliarden finanziert, Klima, ziehen SPD, GRÜNEN, EXTREMISTEN ANTIFA, GEWERKSCHAFTEN Zum 1 Mai mit Gewalt gegen DIE POLIZEI UND BRANDSCHATZEN DURCH DIE STADT Aber das ist natürlich durch die A. Stiftung und Bundesregierung legitimierte Gewalt!";agitation
991369364234820;Herrrrrrrrrrrliches ralistisches Bildchen über die Volksverräterin A. Merkel!;nothing
884887298216361;"Jetzt stärk mal bitte deine Aussage mit guten Argumenten. Und lenke nicht auf irgendwelche ""Fakten"" oder Zahlen, die eh nicht stimmen. Einfach mal aus humaner Sicht. Immerhin bist du auch ein Mensch";nothing
960893963949027;Ich denke du solltest eher die Sonne meiden.;nothing
861954807176277;Glaube mir das geht , besser du lernst ma tolleranz anstatt pegida! !!;nothing
1035128326525590;Na wenigstens geben wir hier denen keinen Anreiz zu bleiben. Wie in den meisten anderen Ländern, wollen die hier in Sachsen nicht bleiben ...;nothing
1105682109470211;"nicht von mir

====================================

+++ Gehört der Islam ""gleichberechtigt"" zu Deutschland? +++

- eine aktuelle Kurzbewertung -

(Auszug aus dem Buch ""Der freiheitliche Staat des Grundgesetzes"" von Walter Schmitt Gläser)

--------------------------------------

Staatliche Neutralität gegenüber den Religionen darf aber nicht gleichgesetzt werden mit einer absoluten Gleichstellung aller Religionen
(dazu näher Ladeur/Augsberg, 2007).
Vielmehr hat der Staat - gerade wegen des Gebotes der Gleichbehandlung -
den Beitrag einer Religion zur Kultur und Ihre Orientierungsleistungen in der jeweiligen konkreten staatlichen Gemeinschaft zu berücksichtigen und dementsprechend zu differenzieren.
Es gilt das Prinzip der gewichteten Gleichbehandlung, wie dies auch bei politischen Parteien, z.Bsp. hinsichtlich der unterschiedlichen Zuteilung von Wahlsendezeiten
im öffentlich-rechtlichen rundfunk gilt. (S. 79, 123).
Praktisch bedeutsam wird das heute vor allem beim Neutralitätsverständnis im Verhältnis von Christentum und Islam,
der bislang eine relative Bevorzugung erfuhr, weil versäumt wurde, den grundlegenden kulturellen und unsere Gemeinschaft formenden Stellenwert der christlichen Religion angemessen
zu berücksichtigen.
Die völlige Gleichstellung von Christentum und Islam folgt einer Logik, die aus dem Verbot, jemanden wegen seiner Sprache zu benachteiligen,
die Pflicht des Staates herleiten würde, in Deutschland Arabisch als Amtssprache anzuerkennen.

--------------------------------------

Genau das ist der Punkt, wenn diese sogenannte Bundeskanzlerin des deutschen Volkes davon spricht, dass der Islam angeblich zu Deutschland gehöre
und dadurch zu implizieren versucht, dass dazu dann auch die burkha, die Minarette und der ""Ruf"" des Muezzin gehöre.

Bislang war dies kein wirkliches Thema der Regierungen der Vergangenheit, weil sich keiner dazu aufschwang in seiner Eigenverliebtheit, zu behaupten, der Islam gehöre zu Deutschland.
Deswegen spielte dieser entscheidende Punkt eben bisher auch keine Rolle (nochmal zitiert):

""...weil versäumt wurde, den rundlegenden kulturellen und unsere Gemeinschaft formenden Stellenwert der christlichen Religion angemessen zu berücksichtigen.""

Er spielt erst jetzt eine Rolle, wenn eine sich anmassende sogenannte Bundeskanzlerin, ""ohne jegliche Legitimation"", hergeht und davon spricht,
dass der Islam zu Deutschland gehöre.
Erst ""jetzt"" wird dieses Versäumnis äusserst ""brisant"".

Denn wenn sich jetzt auf die grundgesetzlich geschützte Religionsfreiheit berufen wird, haben wir ein neues Problem,
welches sich erneut manifestiert in dieser sogenannten Bundeskanzlerin und deren Aussagen.

Aber mittlerweile weiss man schon gar nicht mehr, ob diese Ihre Aussage hinsichtlich ihrer Wirkung wirklich beabsichtigt war,
oder ob es nur ein weiterer Ausdruck einer sich durch ihre gesamte Regierungszeit durchziehenden Unfähigkeit ist.
Diese sogenannte Bundeskanzlerin scheint ja ein echt groteskes Verhältnis zur Geographie zu haben, wie gestern jeder anschaulich in der Heute-Show sehen konnte.
- Ja, ich habe die Heute-Show geschaut - ich habe es geschafft und es war gar nicht mehr so schlimm - die munitiuon wirkt halt nicht mehr... -
auf jedenfall scheint diese sogenannte Bundeskanzlerin erstmalig begriffen zu haben, welche Länder an die EU grenzen.
Respekt!
Und Angela Merkel weiss ja jetzt auch, dass Berlin nicht in Russland liegt.
Was sie bisher für Berlin hielt ist halt Moskau. Dumm gelaufen.
Und vielleicht kapiert ja Angela Merkel demnächst auch, dass ""Afrika"" nicht hinter Australien liegt.

Ja, solche neu errungene Bildungssegmente schaffen natürlich grenzenloses Vertrauen in die Regierungsarbeit unserer sogenannten Regentin.

Wenn also diese sogenannte Bundeskanzlerin des deutschen Volkes Angela Merkel,
mit Wissen dieses eklatanten Versäumnisses unseres Grundgesetzes bzgl. der Festlegung des ""Stellenwertes"" der christlichen Religion,
- weil niemand so einfältig war, plötzlich den Islam zu Deutschland gehören zu lassen, -
jetzt hergeht,
ohne eine Korrektur dieses Versäumnisses
und eine Religion, die niemals zu Deutschland gehörte, einlädt und ihr gleiche Rechte einzuräumen gedenkt,
könnte Sie gegen den Geist der Verfassung verstossen.

Wenn jemand gegen die verfassungsmässige Ordnung agiert, spielt es keine Rolle, ob der Paragraph im juristischen Sinne besteht, um dieses Agieren zu benennen und abzustellen.
Wenn eine Verfassung nicht auf alle Fälle vorbereitet ist, bzgl. der blühenden Phantastereien einer offensichtlich etwas ""entrückt"" wirkenden Bundeskanzlerin,
und der entsprechende Paragraph juristisch nicht besteht, um diesem politischen Tollhaus ein Ende zu bereiten,
bedeutet dies nicht, dass diese Verfassung schutzlos ist.
Denn der Paragraph 20 Absatz 4 besagt eindeutig, das es um die Verfassungsordnung als solches geht.
Und diese wird mit einem nicht herleitbaren eigenmächtigen Ausspruch, wie, der Islam gehöre zu Deutschland, vielleicht im Sinne des Paragraphen 20 Absatz 4 gerade ausgehebelt.

Dieser Paragraph ist gerade deswegen vorgesehen, weil eben nicht alle Fälle einer verfassungsfeindlichen Tendenz vorausschauend benannt werden können.

Aber die Einführung des Islams als zu Deutschland gehörend könnte als ein Anschlag auf die Verfassung bezeichnet werden,
weil es eben bekannt ist, dass im Grundgesetz ein ""Versäumnis"" besteht bzgl. der Festlegung des ""Stellenwertes"" des Christentums für unsere Kultur als ""Ganzes"".
Genau dieses Versäumnis versucht diese sogenannte Bundekanzlerin des deutschen Volkes anscheinend zu benutzen um die Verfassung auszuhebeln mit dem Hinweis auf die Religionsfreiheit.

Und genau dies kann als Anschlag auf die Verfassung angesehen werden.

Der Verweis auf die Relionsfreiheit greift hier also eindeutig nicht.

Und das Thema des weltlichen Herrschaftsanspruches des Islams wurde hier noch nichtmals angesprochen.";criticism
